id,providerName,providerErpId,providerCode,createTime,updateTime,yn,OWN_SIGN,providerAccount,STS,DRES,GODS
1438,北京奥特博格信息技术有限责任公司,7753,bjatbg,2012-03-03 10:34:08.313,2012-03-03 10:34:08.313,1,BASE,bjatbg,B,B,B
1439,北京阿联阿商贸有限公司,8354,bjala,2012-03-03 10:34:16.013,2012-03-03 10:34:16.013,1,BASE,bjala,B,B,B
1440,武汉名佳装饰材料有限公司,12244,whmjzs,2012-03-03 10:34:31.683,2012-03-03 10:34:31.683,1,BASE,whmjzs,B,B,B
1441,天台德普工贸有限公司,13794,ttdpgm,2012-03-03 10:34:38.103,2012-03-03 10:34:38.103,1,BASE,ttdpgm,B,B,B
1442,科勒（中国）投资有限公司,12239,klzgtz,2012-03-03 10:34:55.550,2012-03-03 10:34:55.550,1,BASE,klzgtz,B,B,B
1443,杭州欣联实业有限公司,13359,hzxlsy,2012-03-03 10:35:02.633,2012-03-03 10:35:02.633,1,BASE,hzxlsy,B,B,B
1444,东莞市锦一方建材有限公司,12865,dgsjyf,2012-03-03 10:35:09.597,2012-03-03 10:35:09.597,1,BASE,dgsjyf,B,B,B
1445,北京盛欣安商贸有限公司,4479,bjsxa,2012-03-03 10:35:37.323,2012-03-03 10:35:37.323,1,BASE,bjsxa,B,B,B
1446,北京邱财煌商贸有限责任公司,8536,bjqch,2012-03-03 10:35:44.197,2012-03-03 10:35:44.197,1,BASE,bjqch,B,B,B
1447,英迈(中国)投资有限公司 ,518,ymzg,2012-03-03 10:36:14.133,2012-03-03 10:36:14.133,1,BASE,ymzg,B,B,B
1448,天津市海德瀚汽配有限公司,6300,tjshdh,2012-03-03 10:36:22.233,2012-03-03 10:36:22.233,1,BASE,tjshdh,B,B,B
1449,深圳市盈科创展科技有限公司,2613,szyk,2012-03-03 10:36:28.760,2012-03-03 10:36:28.760,1,BASE,szyk,B,B,B
1450,深圳市金万豪贸易有限公司,4043,shzhshjwhmy,2012-03-03 10:36:36.043,2012-03-03 10:36:36.043,1,BASE,shzhshjwhmy,B,B,B
1451,上海喻氏汽车配件有限公司,6639,shysqc,2012-03-03 10:36:43.963,2012-03-03 10:36:43.963,1,BASE,shysqc,B,B,B
1452,上海乾水实业有限公司,148,shqs,2012-03-03 10:36:50.610,2012-03-03 10:36:50.610,1,BASE,shqs,B,B,B
1453,厦门美时美克空气净化有限公司,5149,xmmsmk,2012-03-03 10:36:57.367,2012-03-03 10:36:57.367,1,BASE,xmmsmk,B,B,B
1454,惠州善领科技有限公司,10557,hzslkj,2012-03-03 10:37:04.170,2012-03-03 10:37:04.170,1,BASE,hzslkj,B,B,B
1455,湖南纽曼数码科技有限公司,4163,hnnmshmkj,2012-03-03 10:37:12.593,2012-03-03 10:37:12.593,1,BASE,hnnmshmkj,B,B,B
1456,北京星火伟业科技有限公司,368,bjxhwy,2012-03-03 10:37:19.247,2012-03-03 10:37:19.247,1,BASE,bjxhwy,B,B,B
1457,北京万道商贸有限责任公司 ,541,bjwdsm,2012-03-03 10:37:26.200,2012-03-03 10:37:26.200,1,BASE,bjwdsm,B,B,B
1458,北京数字未来科技有限公司,265,bjszwlkj,2012-03-03 10:37:33.063,2012-03-03 10:37:33.063,1,BASE,bjszwlkj,B,B,B
1459,北京联友成机械设备有限公司,225,bjlyc,2012-03-03 10:37:41.490,2012-03-03 10:37:41.490,1,BASE,bjlyc,B,B,B
1460,北京佳益世纪商贸有限公司,405,bjjysj,2012-03-03 10:37:49.517,2012-03-03 10:37:49.517,1,BASE,bjjysj,B,B,B
1461,北京合众思壮信息技术有限公司,776,bjhzsz,2012-03-03 10:39:14.440,2012-03-03 10:39:14.440,1,BASE,bjhzsz,B,B,B
1462,北京明辉伟业科贸有限公司,189,bjmhwy,2012-03-03 10:39:21.427,2012-03-03 10:39:21.427,1,BASE,bjmhwy,B,B,B
1463,上海璞康实业有限公司,414,shpksy,2012-03-03 10:39:28.103,2012-03-03 10:39:28.103,1,BASE,shpksy,B,B,B
1464,北京美的微波电器销售有限公司,4142,bjmdwb,2012-03-03 10:39:34.377,2012-03-03 10:39:34.377,1,BASE,bjmdwb,B,B,B
1465,深圳市广新贸易有限公司,14851,szsgxmy,2012-03-03 10:39:40.587,2012-03-03 10:39:40.587,1,BASE,szsgxmy,B,B,B
1466,上海美的生活电器销售有限公司,2872,shmdshdqxs,2012-03-03 10:39:47.737,2012-03-03 10:39:47.737,1,BASE,shmdshdqxs,B,B,B
1467,成都美的日用家电销售有限公司,11256,cdmdry,2012-03-03 10:39:54.703,2012-03-03 10:39:54.703,1,BASE,cdmdry,B,B,B
1468,深圳市美的生活电器销售有限公司,10879,szsmd,2012-03-03 10:40:21.483,2012-03-03 10:40:21.483,1,BASE,szsmd,B,B,B
1469,广州穗城美的日用家电销售有限公司,11083,gzscmd,2012-03-03 10:40:28.417,2012-03-03 10:40:28.417,1,BASE,gzscmd,B,B,B
1470,中国航空工业供销华北有限公司,5646,zghkgy,2012-03-03 10:40:36.850,2012-03-03 10:40:36.850,1,BASE,zghkgy,B,B,B
1471,苏州市北山电器有限公司,2913,szbsdq,2012-03-03 10:40:43.480,2012-03-03 10:40:43.480,1,BASE,szbsdq,B,B,B
1472,督洋国际贸易（上海）有限公司,8534,dygjmy,2012-03-03 10:40:49.800,2012-03-03 10:40:49.800,1,BASE,dygjmy,B,B,B
1473,北京映山红商贸有限公司,208,bjysh,2012-03-03 10:40:56.210,2012-03-03 10:40:56.210,1,BASE,bjysh,B,B,B
1474,广州优莲互联网信息服务有限公司,15039,gzylhlw,2012-03-03 10:41:03.730,2012-03-03 10:41:03.730,1,BASE,gzylhlw,B,B,B
1475,成都联美实业有限责任公司,14898,cdlmsy,2012-03-03 10:41:10.737,2012-03-03 10:41:10.737,1,BASE,cdlmsy,B,B,B
1476,宁波健康之家电器有限公司,9004,nbjkzj,2012-03-03 10:41:17.563,2012-03-03 10:41:17.563,1,BASE,nbjkzj,B,B,B
1477,上海大祥奇骏贸易发展有限公司,4341,shdxqj,2012-03-03 10:41:24.167,2012-03-03 10:41:24.167,1,BASE,shdxqj,B,B,B
1478,天津九安医疗电子股份有限公司,1917,jayl,2012-03-03 10:41:30.963,2012-03-03 10:41:30.963,1,BASE,jayl,B,B,B
1479,北京鼎欣科华电子有限公司,3178,bjdxkhdz,2012-03-03 10:41:38.920,2012-03-03 10:41:38.920,1,BASE,bjdxkhdz,B,B,B
1480,上海康庄医疗器械有限公司,685,shkz,2012-03-03 10:41:45.273,2012-03-03 10:41:45.273,1,BASE,shkz,B,B,B
1481,上海帅鹰电子衡器有限公司,9680,shsydz,2012-03-03 10:41:51.550,2012-03-03 10:41:51.550,1,BASE,shsydz,B,B,B
1482,沧州市健康电子产品有限公司,440,czjk,2012-03-03 10:42:09.633,2012-03-03 10:42:09.633,1,BASE,czjk,B,B,B
1483,北京海通仁和商贸公司,2882,bjhtrhsm,2012-03-03 10:42:16.260,2012-03-03 10:42:16.260,1,BASE,bjhtrhsm,B,B,B
1484,易健氏贸易（深圳）有限公司,9426,yjsmy,2012-03-03 10:42:23.080,2012-03-03 10:42:23.080,1,BASE,yjsmy,B,B,B
1485,广州海葳特电脑科技有限公司,15600,gzhwt,2012-03-05 17:23:05.737,2012-04-16 17:24:36.490,1,BASE,gzhwt,N,N,N
1486,北京长江新世纪文化传媒有限公司,15245,ebk0179,2012-03-07 18:20:23.287,2012-03-07 18:20:23.287,1,BASE,ebk0179,B,B,B
1487,北京洋洋兔文化发展有限责任公司,14925,ebk0222,2012-03-07 18:20:31.123,2012-03-07 18:20:31.123,1,BASE,ebk0222,B,B,B
1488,陕西科学技术出版社有限责任公司,14420,ebk0181,2012-03-07 18:20:38.913,2012-03-07 18:20:38.913,1,BASE,ebk0181,B,B,B
1489,河北冠林数字出版有限公司,14413,ebk0171,2012-03-07 18:20:48.433,2012-03-07 18:20:48.433,1,BASE,ebk0171,B,B,B
1490,湖北长江出版传媒集团数字出版有限公司,14593,ebk0168,2012-03-07 18:20:56.160,2012-03-07 18:20:56.160,1,BASE,ebk0168,B,B,B
1491,北京高高国际文化传媒有限责任公司,14595,ebk0190,2012-03-07 18:21:03.773,2012-03-07 18:21:03.773,1,BASE,ebk0190,B,B,B
1492,孝中弘典文化发展（北京）有限公司,14680,ebk0203,2012-03-07 18:21:10.920,2012-03-07 18:21:10.920,1,BASE,ebk0203,B,B,B
1493,山东星火国际传媒集团有限公司,15575,ebk0246,2012-03-07 18:21:18.457,2012-03-07 18:21:18.457,1,BASE,ebk0246,B,B,B
1494,北京大学出版社有限公司,14369,ebk0165,2012-03-07 18:21:26.897,2012-03-07 18:21:26.897,1,BASE,ebk0165,B,B,B
1495,人民文学出版社有限公司,14496,ebk0162,2012-03-07 18:21:34.397,2012-03-07 18:21:34.397,1,BASE,ebk0162,B,B,B
1496,北京阅读纪文化有限责任公司,15300,ebk0237,2012-03-07 18:21:42.830,2012-03-07 18:21:42.830,1,BASE,ebk0237,B,B,B
1497,北京中青文文化传媒有限公司,15297,ebk0238,2012-03-07 18:21:50.850,2012-03-07 18:21:50.850,1,BASE,ebk0238,B,B,B
1498,明天出版社有限公司,14875,ebk0220,2012-03-07 18:21:58.370,2012-03-07 18:21:58.370,1,BASE,ebk0220,B,B,B
1499,接力出版社有限公司,15464,ebk0241,2012-03-07 18:22:06.523,2012-03-07 18:22:06.523,1,BASE,ebk0241,B,B,B
1500,成都铁皮人科技有限公司,15298,ebk0234,2012-03-07 18:22:14.613,2012-03-07 18:22:14.613,1,BASE,ebk0234,B,B,B
1501,中国国际广播出版社,15647,ebk0253,2012-03-07 18:22:21.657,2012-03-07 18:22:21.657,1,BASE,ebk0253,B,B,B
1502,广西麦林文化传播有限公司,15646,ebk0248,2012-03-07 18:22:28.923,2012-03-07 18:22:28.923,1,BASE,ebk0248,B,B,B
1503,中邮通信设备有限公司北京分公司,3541,zytxsb,2012-03-09 10:19:37.503,2012-03-09 10:19:37.503,1,BASE,zytxsb,B,B,B
1504,北京酷人通讯科技有限公司,9353,bjkrtx,2012-03-09 10:19:47.410,2012-03-09 10:19:47.410,1,BASE,bjkrtx,B,B,B
1505,中国移动通信集团终端有限公司北京分公司,10635,zydxtx,2012-03-09 10:19:55.233,2012-03-09 10:19:55.233,1,BASE,zydxtx,B,B,B
1506,长沙市细文电器贸易有限公司,13886,cssxwdqmy,2012-03-13 13:44:19.633,2012-03-13 13:44:19.633,1,BASE,cssxwdqmy,B,B,B
1507,长沙市超速家电贸易有限公司,10047,csscs ,2012-03-13 13:44:28.820,2012-03-13 13:44:28.820,1,BASE,csscs,B,B,B
1508,长沙大汉电器有限公司,6365,csdhdq ,2012-03-13 13:44:36.160,2012-03-13 13:44:36.160,1,BASE,csdhdq,B,B,B
1509,湘潭市顺世通贸易有限公司,9276,xtssst ,2012-03-13 13:45:11.673,2012-03-13 13:45:11.673,1,BASE,xtssst,B,B,B
1510,广州市骏铠贸易有限公司,572,gzjk ,2012-03-13 13:45:23.183,2012-03-13 13:45:23.183,1,BASE,gzjk,B,B,B
1511,深圳市世纪大吉网络通讯有限公司,11504,szssjdj ,2012-03-13 13:45:30.937,2012-03-13 13:45:30.937,1,BASE,szssjdj,B,B,B
1512,广州市贤盛贸易有限公司,11502,gzsxs ,2012-03-13 13:45:50.353,2012-03-13 13:45:50.353,1,BASE,gzsxs,B,B,B
1513,广州市中舜商贸有限公司,11346,gzszs ,2012-03-13 13:45:58.533,2012-03-13 13:45:58.533,1,BASE,gzszs,B,B,B
1514,南宁市东飞电子有限责任公司,11061,nnsdfdz ,2012-03-13 13:46:05.887,2012-03-13 13:46:05.887,1,BASE,nnsdfdz,B,B,B
1515,厦门帅富商贸有限公司,11060,xmsfsm ,2012-03-13 13:46:12.910,2012-03-13 13:46:12.910,1,BASE,xmsfsm,B,B,B
1516,福建省经贸发展有限公司,14769,fjsjm ,2012-03-13 13:46:19.907,2012-03-13 13:46:19.907,1,BASE,fjsjm,B,B,B
1517,深圳市怡亚通供应链股份有限公司,6658,szsyyt ,2012-03-13 13:46:27.237,2012-03-13 13:46:27.237,1,BASE,szsyyt,B,B,B
1518,钦州金土地商贸有限公司,11866,qzjtd ,2012-03-13 13:46:35.537,2012-03-13 13:46:35.537,1,BASE,qzjtd,B,B,B
1519,福州旭辉电器有限公司,11873,fzxhdq ,2012-03-13 13:46:43.140,2012-03-13 13:46:43.140,1,BASE,fzxhdq,B,B,B
1520,联合富力(北京)贸易有限公司,3781,bjjygm ,2012-03-13 13:46:51.977,2012-03-13 13:46:51.977,1,BASE,bjjygm,B,B,B
1521,浙江卓诚数码电器有限公司,3698,zjzcsm ,2012-03-14 17:59:25.693,2012-03-14 17:59:25.693,1,BASE,zjzcsm,B,B,B
1522,天津市丹芭碧商贸有限公司,199,tjdbb ,2012-03-14 17:59:46.480,2012-03-14 17:59:46.480,1,BASE,tjdbb,B,B,B
1523,郑州华飞商贸有限公司,7323,zzhfsm ,2012-03-14 18:00:06.447,2012-03-14 18:00:06.447,1,BASE,zzhfsm,B,B,B
1524,北京中亿伟业科贸有限公司,933,bjzywy,2012-03-14 18:00:13.913,2012-03-14 18:00:13.913,1,BASE,bjzywy,B,B,B
1525,北京齐盛伟业科技有限公司,3845,bjqshwykj,2012-03-14 18:00:21.210,2012-03-14 18:00:21.210,1,BASE,bjqshwykj,B,B,B
1526,上海飞通贸易有限公司,700,shftmy,2012-03-14 18:00:28.537,2012-03-14 18:00:28.537,1,BASE,shftmy,B,B,B
1527,北京赛仙华润达经贸有限公司,234,sxhrd,2012-03-14 18:00:35.430,2012-03-14 18:00:35.430,1,BASE,sxhrd,B,B,B
1528,北京北方中鼎商贸有限公司,13679,bjbfzdsm,2012-03-14 18:00:43.397,2012-03-14 18:00:43.397,1,BASE,bjbfzdsm,B,B,B
1529,北京首奔电器有限公司,3656,bjsbdq,2012-03-14 18:00:51.490,2012-03-14 18:00:51.490,1,BASE,bjsbdq,B,B,B
1530,北京万丰科技有限公司,13978,bjwfkj,2012-03-14 18:00:58.933,2012-03-14 18:00:58.933,1,BASE,bjwfkj,B,B,B
1531,北京春禾永盛科技发展有限公司,10668,bjchys,2012-03-14 18:01:07.240,2012-03-14 18:01:07.240,1,BASE,bjchys,B,B,B
1532,深圳市汇德祥贸易有限公司,10402,szshdx,2012-03-14 18:01:14.933,2012-03-14 18:01:14.933,1,BASE,szshdx,B,B,B
1533,北京航天星桥系统工程技术有限公司,9427,bjhtxq,2012-03-14 18:01:22.640,2012-03-14 18:01:22.640,1,BASE,bjhtxq,B,B,B
1534,南京普天鸿雁电器科技有限公司,8078,njpthy,2012-03-14 18:01:30.097,2012-03-14 18:01:30.097,1,BASE,njpthy,B,B,B
1535,北京爱拓电讯设备有限公司,4816,bjatdx,2012-03-14 18:01:37.243,2012-03-14 18:01:37.243,1,BASE,bjatdx,B,B,B
1536,上海福布斯礼品有限公司,3779,shhfbslp,2012-03-14 18:02:00.480,2012-03-14 18:02:00.480,1,BASE,shhfbslp,B,B,B
1537,北京达舜业商贸有限公司,2650,bjdsy,2012-03-14 18:02:08.040,2012-03-14 18:02:08.040,1,BASE,bjdsy,B,B,B
1538,北京市国顺泰科贸有限公司,2604,bjgstk,2012-03-14 18:02:15.983,2012-03-14 18:02:15.983,1,BASE,bjgstk,B,B,B
1539,北京星杰生商行,1087,bjxjs,2012-03-14 18:02:24.637,2012-03-14 18:02:24.637,1,BASE,bjxjs,B,B,B
1540,北京突破电气有限公司,419,bjtpdq,2012-03-14 18:02:50.770,2012-03-14 18:02:50.770,1,BASE,bjtpdq,B,B,B
1541,北京嘉宣伟业商贸有限公司,237,bjjxwy,2012-03-14 18:02:59.417,2012-03-14 18:02:59.417,1,BASE,bjjxwy,B,B,B
1542,北京创利达工贸有限责任公司,212,bjcld,2012-03-14 18:03:07.370,2012-03-14 18:03:07.370,1,BASE,bjcld,B,B,B
1543,亿家联合环保设备（北京）有限公司,3707,yjlhhbshb,2012-03-14 18:11:26.297,2012-03-14 18:11:26.297,1,BASE,yjlhhbshb,B,B,B
1544,宁波沁园集团有限公司,9110,nbqyjt,2012-03-14 18:11:37.490,2012-03-14 18:11:37.490,1,BASE,nbqyjt,B,B,B
1545,北京京北沁园商贸中心,3239,bjjbqysm,2012-03-14 18:14:12.767,2012-03-14 18:14:12.767,1,BASE,bjjbqysm,B,B,B
1546,北美电器（珠海）有限公司,9409,bmdqzh,2012-03-14 18:26:44.887,2012-07-20 18:37:31.760,1,BASE,bmdqzh,B,B,B
1547,东莞家尔得电器有限公司,6310,dgeddq ,2012-03-14 18:26:51.960,2012-03-14 18:26:51.960,1,BASE,dgeddq,B,B,B
1548,北京沃特丰技术发展有限公司,2833,bjwtfjsfz,2012-03-14 18:26:59.890,2012-11-08 16:20:54.467,1,BASE,bjwtfjsfz,B,B,B
1549,北京日创电器有限公司,185,bjrc ,2012-03-14 18:27:07.287,2012-03-14 18:27:07.287,1,BASE,bjrc,B,B,B
1550,中山市乐邦生活电器有限公司,8702,zsslb ,2012-03-14 18:27:16.010,2012-03-14 18:27:16.010,1,BASE,zsslb,B,B,B
1551,佛山市格来德小家电有限公司,4183,fsgld ,2012-03-14 18:27:35.323,2012-03-14 18:27:35.323,1,BASE,fsgld,B,B,B
1552,北京世龙恒通科技有限公司,3975,bjshlhtkj ,2012-03-14 18:27:44.763,2012-03-14 18:27:44.763,1,BASE,bjshlhtkj,B,B,B
1553,佛山市科嘉霖电器制造有限公司,8537,fsskjl ,2012-03-14 18:27:53.027,2012-03-14 18:27:53.027,1,BASE,fsskjl,B,B,B
1554,湛江鸿智电器有限公司,9009,zjhzdq ,2012-03-14 18:28:01.597,2012-03-14 18:28:01.597,1,BASE,zjhzdq,B,B,B
1555,上海金工达贸易有限公司,2669,jingd ,2012-03-14 18:28:14.637,2012-03-14 18:28:14.637,1,BASE,jingd,B,B,B
1556,北京国强恒信科技有限公司,2859,bjgqhxkj ,2012-03-14 18:28:23.553,2012-03-14 18:28:23.553,1,BASE,bjgqhxkj,B,B,B
1557,北京融欣伟业科技发展有限公司,6038,bjrxwy,2012-03-14 18:28:31.023,2012-06-15 14:45:43.387,1,BASE,bjrxwy,B,B,B
1558,北京天宇林商贸有限公司,1064,bjtyl ,2012-03-14 18:28:38.597,2012-03-14 18:28:38.597,1,BASE,bjtyl,B,B,B
1559,佛山市简氏依立电器有限公司,4177,fsjsyl ,2012-03-14 18:28:45.603,2012-03-14 18:28:45.603,1,BASE,fsjsyl,B,B,B
1560,中山市爱思特电器有限公司,8538,zssast ,2012-03-14 18:28:52.413,2012-03-14 18:28:52.413,1,BASE,zssast,B,B,B
1561,佛山市忠臣电器有限公司,9633,fsszcdq,2012-03-14 18:29:00.460,2012-11-09 14:04:54.923,1,BASE,fsszcdq,B,B,B
1562,宁波市万泓电器科技有限公司,12349,nbswhdq ,2012-03-14 18:29:14.807,2012-03-14 18:29:14.807,1,BASE,nbswhdq,B,B,B
1563,北京好洁克林国际商贸有限公司,4339,bjhjl,2012-03-14 18:29:42.240,2012-03-14 18:29:42.240,1,BASE,bjhjl,B,B,B
1564,上海奇灏实业有限公司,2831,shqhsy,2012-03-14 18:30:04.697,2012-03-14 18:30:04.697,1,BASE,shqhsy,B,B,B
1565,天津市松立工贸有限公司,2439,tjsll,2012-03-14 18:30:13.420,2012-03-14 18:30:13.420,1,BASE,tjsll,B,B,B
1566,欧西亚商贸（北京）有限公司,6118,oxysmbj,2012-03-14 18:30:20.580,2012-03-14 18:30:20.580,1,BASE,oxysmbj,B,B,B
1567,恒茂国际贸易（上海）有限公司,10881,hmgjmy,2012-03-14 18:30:27.540,2012-03-14 18:30:27.540,1,BASE,hmgjmy,B,B,B
1568,无锡莱特维斯商贸有限公司,7071,wxltws,2012-03-14 18:30:35.310,2012-03-14 18:30:35.310,1,BASE,wxltws,B,B,B
1569,北京金鼎鸿商贸有限责任公司,911,bjjdh,2012-03-14 18:30:43.180,2012-03-14 18:30:43.180,1,BASE,bjjdh,B,B,B
1570,北京盛世欣兴格力贸易有限公司,10641,bjssxx,2012-03-14 18:30:59.800,2012-03-14 18:30:59.800,1,BASE,bjssxx,B,B,B
1571,北京亚都科技集团,13592,bjydkjjt,2012-03-14 18:31:08.350,2012-03-14 18:31:08.350,1,BASE,bjydkjjt,B,B,B
1572,上海凌扬实业有限公司,4449,shlysy,2012-03-14 18:31:15.480,2012-03-14 18:31:15.480,1,BASE,shlysy,B,B,B
1573,佛山市麦尔电器有限公司,9654,fssme,2012-03-14 18:31:37.550,2012-03-14 18:31:37.550,1,BASE,fssme,B,B,B
1574,北京市思露德清家用电器有限公司,586,bjsld,2012-03-14 18:31:44.550,2012-03-14 18:31:44.550,1,BASE,bjsld,B,B,B
1575,浙江华光电器集团有限公司,7785,zjhgdq,2012-03-14 18:31:52.293,2012-03-14 18:31:52.293,1,BASE,zjhgdq,B,B,B
1576,上海神州数码有限公司,815,shszsm,2012-03-14 18:31:59.237,2012-03-14 18:31:59.237,1,BASE,shszsm,B,B,B
1577,山西金祥泰工程机械有限公司,3177,sxjxtgcjx,2012-03-14 18:32:15.877,2012-03-14 18:32:15.877,1,BASE,sxjxtgcjx,B,B,B
1578,北京利而浦电器有限责任公司,509,bjlepdq,2012-03-14 18:32:22.527,2012-03-14 18:32:22.527,1,BASE,bjlepdq,B,B,B
1579,北京金中洋商贸有限公司,2599,jinzy,2012-03-14 18:32:30.077,2012-03-14 18:32:30.077,1,BASE,jinzy,B,B,B
1580,超人集团有限公司,8353,crjtyxgs,2012-03-14 18:32:37.067,2012-03-14 18:32:37.067,1,BASE,crjtyxgs,B,B,B
1581,北京铭英盛世商贸有限公司,7885,bjmyss,2012-03-14 18:32:51.563,2012-03-14 18:32:51.563,1,BASE,bjmyss,B,B,B
1582,慈溪市荣仁家电制造厂,8646,cxsrr,2012-03-14 18:33:04.947,2012-03-14 18:33:04.947,1,BASE,cxsrr,B,B,B
1583,北京盛世昌业商贸有限公司,12350,bjsscy,2012-03-14 18:33:19.010,2012-03-14 18:33:19.010,1,BASE,bjsscy,B,B,B
1584,赛亿电器集团有限公司,12354,sydqjt,2012-03-14 18:33:33.360,2012-03-14 18:33:33.360,1,BASE,sydqjt,B,B,B
1585,揭阳市鸿达贸易有限公司,11255,jyshd,2012-03-14 18:33:48.463,2012-03-14 18:33:48.463,1,BASE,jyshd,B,B,B
1586,北京真体格健身器材有限公司,976,bjztg,2012-03-14 18:33:55.827,2012-03-14 18:33:55.827,1,BASE,bjztg,B,B,B
1587,宁波美妙电器有限公司,11253,nbmmdq,2012-03-14 18:34:06.890,2012-03-14 18:34:06.890,1,BASE,nbmmdq,B,B,B
1588,上海荣泰健身科技发展有限公司,9681,shrtjs,2012-03-14 18:34:16.007,2012-03-14 18:34:16.007,1,BASE,shrtjs,B,B,B
1589,北京千千成电器有限公司,7351,bjqqc,2012-03-14 18:34:22.780,2012-03-14 18:34:22.780,1,BASE,bjqqc,B,B,B
1590,浙江瑞联电子科技有限公司,9687,zjrldzkj,2012-03-14 18:34:30.307,2012-03-14 18:34:30.307,1,BASE,zjrldzkj,B,B,B
1591,深圳市利尚电子科技有限公司,9495,szsls,2012-03-14 18:34:38.743,2012-03-14 18:34:38.743,1,BASE,szsls,B,B,B
1592,浙江豪中豪健康产品有限公司,4936,zjhzhj,2012-03-14 18:34:46.140,2012-03-14 18:34:46.140,1,BASE,zjhzhj,B,B,B
1593,厦门蒙发利科技（集团）股份有限公司,9994,xmmfl,2012-03-14 18:34:54.007,2012-03-14 18:34:54.007,1,BASE,xmmfl,B,B,B
1594,北京三和松石机械设备有限责任公司,8700,bjshss,2012-03-14 18:35:01.853,2012-03-14 18:35:01.853,1,BASE,bjshss,B,B,B
1595,深圳市炬康维实业有限公司,6863,szsjk,2012-03-14 18:35:09.757,2012-03-14 18:35:09.757,1,BASE,szsjk,B,B,B
1596,宁波皇威健康科技有限公司,8701,nbhwjk,2012-03-14 18:35:17.007,2012-03-14 18:35:17.007,1,BASE,nbhwjk,B,B,B
1597,上海瑞鹊投资有限公司,11314,shrqtz,2012-03-14 18:35:25.077,2012-03-14 18:35:25.077,1,BASE,shrqtz,B,B,B
1598,廊坊市纳宝和商贸有限公司,2934,lfnbhsm,2012-03-14 18:35:31.913,2012-03-14 18:35:31.913,1,BASE,lfnbhsm,B,B,B
1599,河北亚之都电器销售有限公司,10456,hbyzd,2012-03-14 18:35:39.567,2012-03-14 18:35:39.567,1,BASE,hbyzd,B,B,B
1600,北京佳朗科技有限公司,201,bjjl,2012-03-14 18:35:48.740,2012-03-14 18:35:48.740,1,BASE,bjjl,B,B,B
1601,北京东弘科贸有限责任公司,286,bjdhkm,2012-03-14 18:36:05.503,2012-03-14 18:36:05.503,1,BASE,bjdhkm,B,B,B
1602,北京轻松伴侣科技有限公司,326,bjqsbl,2012-03-14 18:36:12.350,2012-03-14 18:36:12.350,1,BASE,bjqsbl,B,B,B
1603,上海东纺日化销售有限公司,3444,shdfrfxs,2012-03-14 18:36:19.267,2012-03-14 18:36:19.267,1,BASE,shdfrfxs,B,B,B
1604,北方国际集团有限公司,280,bfgj,2012-03-14 18:36:33.383,2012-03-14 18:36:33.383,1,BASE,bfgj,B,B,B
1605,天津百货商务贸易总公司家用电器分公司,14381,tjbhswmyjydqf,2012-03-14 18:36:40.020,2012-03-14 18:36:40.020,1,BASE,tjbhswmyjydqf,B,B,B
1606,成都伊莲商贸有限责任公司,11084,cdylsm,2012-03-14 18:36:48.253,2012-03-14 18:36:48.253,1,BASE,cdylsm,B,B,B
1607,北京恒丰大业商贸有限公司,3588,bjhfdysm,2012-03-14 18:36:55.603,2012-03-14 18:36:55.603,1,BASE,bjhfdysm,B,B,B
1608,深圳市文迪实业有限公司,10695,szswd,2012-03-14 18:37:10.303,2012-03-14 18:37:10.303,1,BASE,szswd,B,B,B
1609,中崎投资发展（上海）有限公司,10910,zqtzfz,2012-03-14 18:37:17.090,2012-03-14 18:37:17.090,1,BASE,zqtzfz,B,B,B
1610,武汉荣经贸易有限公司,11867,whrjmy,2012-03-14 18:37:23.527,2012-03-14 18:37:23.527,1,BASE,whrjmy,B,B,B
1611,北京金马汇元科技发展有限公司,2676,jinma,2012-03-14 18:37:30.093,2012-03-14 18:37:30.093,1,BASE,jinma,B,B,B
1612,广州市浦美南方贸易有限公司,11086,gzspm,2012-03-14 18:37:36.510,2012-03-14 18:37:36.510,1,BASE,gzspm,B,B,B
1613,杭州国浩贸易有限公司,12099,hzghmy,2012-03-14 18:37:42.927,2012-03-14 18:37:42.927,1,BASE,hzghmy,B,B,B
1614,沈阳市绿宝物资经销中心,14850,syslbwz,2012-03-14 18:37:57.843,2012-03-14 18:37:57.843,1,BASE,syslbwz,B,B,B
1615,华为终端有限公司,6155,hwzdyx,2012-03-14 18:39:40.100,2012-03-14 18:39:40.100,1,BASE,hwzdyx,B,B,B
1616,北京方标电信有限公司,15229,bjfbdx,2012-03-14 18:39:50.693,2012-03-14 18:39:50.693,1,BASE,bjfbdx,B,B,B
